user_id,event_time,event_name,channel,device,variant,order_value
6112,2025-02-14 04:12:35,visit,paid_search,mobile,treatment,0.0
7368,2025-02-14 04:16:02,purchase,paid_search,desktop,control,36.65
2739,2025-02-14 04:16:34,visit,email,desktop,treatment,0.0
2962,2025-02-14 04:21:44,session,paid_search,mobile,control,0.0
3660,2025-02-14 04:24:27,visit,paid_search,desktop,control,0.0
2686,2025-02-14 04:27:39,session,organic,mobile,treatment,0.0
55,2025-02-14 04:32:28,visit,organic,mobile,treatment,0.0
8896,2025-02-14 04:35:20,visit,referral,desktop,treatment,0.0
2960,2025-02-14 04:37:38,add_to_cart,social,desktop,treatment,0.0
8896,2025-02-14 04:41:09,signup,referral,desktop,treatment,0.0
276,2025-02-14 04:42:08,session,email,mobile,treatment,0.0
4344,2025-02-14 04:48:04,session,referral,desktop,treatment,0.0
10441,2025-02-14 04:55:09,signup,organic,desktop,treatment,0.0
2004,2025-02-14 05:04:46,session,organic,mobile,treatment,0.0
9158,2025-02-14 05:08:17,visit,paid_search,mobile,treatment,0.0
2739,2025-02-14 05:19:20,signup,email,desktop,treatment,0.0
2454,2025-02-14 05:21:55,session,referral,mobile,treatment,0.0
8895,2025-02-14 05:27:30,visit,paid_search,desktop,control,0.0
11200,2025-02-14 05:29:57,purchase,referral,desktop,control,21.45
9573,2025-02-14 05:48:21,session,organic,mobile,control,0.0
4890,2025-02-14 05:51:02,add_to_cart,organic,mobile,treatment,0.0
8895,2025-02-14 05:56:37,signup,paid_search,desktop,control,0.0
8146,2025-02-14 05:57:00,session,email,mobile,treatment,0.0
6508,2025-02-14 05:57:52,visit,paid_search,mobile,control,0.0
2459,2025-02-14 05:59:52,session,social,desktop,treatment,0.0
2642,2025-02-14 06:01:30,add_to_cart,referral,tablet,treatment,0.0
9158,2025-02-14 06:04:58,signup,paid_search,mobile,treatment,0.0
10182,2025-02-14 06:12:43,session,email,mobile,control,0.0
1520,2025-02-14 06:17:58,session,organic,mobile,treatment,0.0
4825,2025-02-14 06:21:12,visit,organic,mobile,control,0.0
1120,2025-02-14 06:27:59,visit,social,mobile,treatment,0.0
9802,2025-02-14 06:34:09,visit,social,desktop,treatment,0.0
1908,2025-02-14 06:42:52,session,email,mobile,treatment,0.0
4014,2025-02-14 06:43:47,add_to_cart,organic,mobile,control,0.0
10871,2025-02-14 06:47:01,session,referral,desktop,control,0.0
10037,2025-02-14 06:52:53,visit,organic,mobile,control,0.0
3116,2025-02-14 06:55:17,visit,referral,mobile,treatment,0.0
7094,2025-02-14 06:55:35,add_to_cart,email,mobile,control,0.0
3116,2025-02-14 07:00:40,signup,referral,mobile,treatment,0.0
496,2025-02-14 07:01:39,session,organic,desktop,control,0.0
1814,2025-02-14 07:04:45,visit,organic,mobile,treatment,0.0
5202,2025-02-14 07:07:48,session,organic,desktop,treatment,0.0
1782,2025-02-14 07:08:29,session,organic,desktop,treatment,0.0
8709,2025-02-14 07:18:19,visit,paid_search,tablet,treatment,0.0
7878,2025-02-14 07:27:56,visit,organic,mobile,control,0.0
5209,2025-02-14 07:29:41,visit,email,tablet,treatment,0.0
6508,2025-02-14 07:31:20,signup,paid_search,mobile,control,0.0
2538,2025-02-14 07:31:59,add_to_cart,referral,mobile,treatment,0.0
10037,2025-02-14 07:34:14,signup,organic,mobile,control,0.0
9802,2025-02-14 07:35:52,signup,social,desktop,treatment,0.0
76,2025-02-14 07:44:14,purchase,paid_search,desktop,treatment,77.95
10816,2025-02-14 07:53:05,session,social,mobile,control,0.0
1120,2025-02-14 07:56:18,signup,social,mobile,treatment,0.0
4825,2025-02-14 08:00:35,signup,organic,mobile,control,0.0
1162,2025-02-14 08:01:23,add_to_cart,paid_search,desktop,control,0.0
11035,2025-02-14 08:02:08,session,paid_search,desktop,control,0.0
6663,2025-02-14 08:08:40,add_to_cart,social,mobile,treatment,0.0
5202,2025-02-14 08:14:41,session,organic,desktop,treatment,0.0
2769,2025-02-14 08:15:21,add_to_cart,social,mobile,treatment,0.0
11516,2025-02-14 08:15:39,visit,organic,desktop,treatment,0.0
7870,2025-02-14 08:27:59,visit,referral,desktop,control,0.0
11277,2025-02-14 08:31:51,visit,referral,mobile,treatment,0.0
3015,2025-02-14 08:40:46,visit,referral,desktop,control,0.0
8121,2025-02-14 08:41:51,add_to_cart,paid_search,desktop,treatment,0.0
7878,2025-02-14 08:45:40,signup,organic,mobile,control,0.0
11277,2025-02-14 08:50:20,signup,referral,mobile,treatment,0.0
183,2025-02-14 08:56:24,visit,email,mobile,treatment,0.0
3015,2025-02-14 08:58:39,signup,referral,desktop,control,0.0
5226,2025-02-14 09:01:13,visit,organic,mobile,treatment,0.0
1814,2025-02-14 09:03:41,signup,organic,mobile,treatment,0.0
7552,2025-02-14 09:04:26,visit,email,mobile,control,0.0
8447,2025-02-14 09:14:50,visit,social,tablet,control,0.0
5457,2025-02-14 09:19:07,session,organic,mobile,control,0.0
11917,2025-02-14 09:19:35,session,paid_search,mobile,control,0.0
1502,2025-02-14 09:19:52,session,email,mobile,treatment,0.0
1519,2025-02-14 09:22:04,visit,paid_search,tablet,treatment,0.0
8950,2025-02-14 09:27:51,visit,paid_search,mobile,control,0.0
7014,2025-02-14 09:29:17,visit,organic,mobile,treatment,0.0
252,2025-02-14 09:33:14,visit,organic,mobile,control,0.0
4638,2025-02-14 09:50:50,visit,referral,mobile,control,0.0
9996,2025-02-14 09:51:21,purchase,social,desktop,treatment,24.41
8447,2025-02-14 09:53:29,signup,social,tablet,control,0.0
7870,2025-02-14 09:58:08,signup,referral,desktop,control,0.0
1030,2025-02-14 10:00:40,session,referral,desktop,treatment,0.0
11516,2025-02-14 10:08:28,signup,organic,desktop,treatment,0.0
203,2025-02-14 10:08:48,visit,social,mobile,treatment,0.0
3971,2025-02-14 10:08:56,session,email,mobile,treatment,0.0
9987,2025-02-14 10:10:53,visit,email,desktop,control,0.0
6892,2025-02-14 10:12:15,session,email,desktop,control,0.0
8668,2025-02-14 10:13:09,session,email,desktop,treatment,0.0
8785,2025-02-14 10:14:32,session,organic,mobile,treatment,0.0
7553,2025-02-14 10:16:32,visit,organic,desktop,treatment,0.0
4638,2025-02-14 10:19:11,signup,referral,mobile,control,0.0
7014,2025-02-14 10:19:31,signup,organic,mobile,treatment,0.0
11178,2025-02-14 10:31:06,visit,email,mobile,control,0.0
1519,2025-02-14 10:32:40,signup,paid_search,tablet,treatment,0.0
6829,2025-02-14 10:38:50,session,email,mobile,treatment,0.0
2977,2025-02-14 10:39:45,visit,organic,mobile,treatment,0.0
11980,2025-02-14 10:40:51,add_to_cart,organic,mobile,control,0.0
183,2025-02-14 10:48:26,signup,email,mobile,treatment,0.0
5973,2025-02-14 10:50:24,visit,referral,desktop,treatment,0.0
2960,2025-02-14 10:55:34,purchase,social,desktop,treatment,35.76
1918,2025-02-14 10:59:10,visit,organic,tablet,treatment,0.0
4363,2025-02-14 10:59:11,visit,organic,mobile,treatment,0.0
10441,2025-02-14 11:01:24,add_to_cart,organic,desktop,treatment,0.0
1549,2025-02-14 11:02:52,visit,organic,mobile,control,0.0
1492,2025-02-14 11:03:48,visit,referral,desktop,treatment,0.0
4883,2025-02-14 11:07:08,visit,email,mobile,treatment,0.0
76,2025-02-14 11:10:01,session,paid_search,desktop,treatment,0.0
203,2025-02-14 11:12:38,signup,social,mobile,treatment,0.0
4363,2025-02-14 11:23:00,signup,organic,mobile,treatment,0.0
7841,2025-02-14 11:30:00,visit,organic,desktop,treatment,0.0
8821,2025-02-14 11:30:31,visit,organic,mobile,treatment,0.0
2977,2025-02-14 11:32:14,signup,organic,mobile,treatment,0.0
11196,2025-02-14 11:33:23,session,referral,desktop,control,0.0
6455,2025-02-14 11:33:57,purchase,paid_search,desktop,control,67.95
11178,2025-02-14 11:37:53,signup,email,mobile,control,0.0
5675,2025-02-14 11:39:00,visit,organic,mobile,treatment,0.0
2011,2025-02-14 11:44:30,visit,referral,mobile,treatment,0.0
7841,2025-02-14 11:45:44,signup,organic,desktop,treatment,0.0
1492,2025-02-14 11:59:12,signup,referral,desktop,treatment,0.0
10729,2025-02-14 12:02:52,purchase,referral,desktop,control,28.27
1795,2025-02-14 12:03:55,add_to_cart,social,desktop,treatment,0.0
4883,2025-02-14 12:07:05,signup,email,mobile,treatment,0.0
5104,2025-02-14 12:11:38,visit,social,desktop,treatment,0.0
8121,2025-02-14 12:11:40,session,paid_search,desktop,treatment,0.0
5104,2025-02-14 12:16:31,signup,social,desktop,treatment,0.0
6175,2025-02-14 12:25:11,session,referral,mobile,treatment,0.0
5675,2025-02-14 12:27:06,signup,organic,mobile,treatment,0.0
10166,2025-02-14 12:31:28,session,organic,mobile,treatment,0.0
7722,2025-02-14 12:35:28,session,organic,desktop,treatment,0.0
1549,2025-02-14 12:45:34,signup,organic,mobile,control,0.0
453,2025-02-14 12:48:19,visit,paid_search,desktop,treatment,0.0
6508,2025-02-14 12:50:51,add_to_cart,paid_search,mobile,control,0.0
1353,2025-02-14 12:56:27,visit,referral,desktop,control,0.0
4890,2025-02-14 12:57:43,purchase,organic,mobile,treatment,36.41
1018,2025-02-14 12:59:08,visit,organic,mobile,control,0.0
11651,2025-02-14 13:01:00,visit,organic,mobile,control,0.0
3365,2025-02-14 13:05:42,session,email,desktop,control,0.0
2948,2025-02-14 13:06:16,visit,email,desktop,treatment,0.0
2011,2025-02-14 13:06:52,signup,referral,mobile,treatment,0.0
8014,2025-02-14 13:08:36,visit,referral,tablet,treatment,0.0
11629,2025-02-14 13:13:22,visit,referral,mobile,treatment,0.0
7934,2025-02-14 13:19:57,visit,paid_search,mobile,control,0.0
248,2025-02-14 13:24:24,session,referral,mobile,treatment,0.0
8014,2025-02-14 13:27:23,signup,referral,tablet,treatment,0.0
4196,2025-02-14 13:29:21,visit,referral,desktop,treatment,0.0
4196,2025-02-14 13:34:59,signup,referral,desktop,treatment,0.0
453,2025-02-14 13:46:19,signup,paid_search,desktop,treatment,0.0
2540,2025-02-14 13:47:32,visit,organic,mobile,treatment,0.0
9553,2025-02-14 13:48:34,visit,social,mobile,treatment,0.0
11652,2025-02-14 13:48:57,session,email,desktop,treatment,0.0
235,2025-02-14 13:50:15,visit,paid_search,desktop,treatment,0.0
8121,2025-02-14 13:55:01,session,paid_search,desktop,treatment,0.0
1353,2025-02-14 13:56:15,signup,referral,desktop,control,0.0
235,2025-02-14 13:59:18,signup,paid_search,desktop,treatment,0.0
9508,2025-02-14 14:13:52,session,social,desktop,control,0.0
284,2025-02-14 14:17:24,visit,organic,mobile,control,0.0
10540,2025-02-14 14:17:45,visit,organic,mobile,treatment,0.0
5264,2025-02-14 14:19:01,visit,organic,mobile,control,0.0
2739,2025-02-14 14:25:01,add_to_cart,email,desktop,treatment,0.0
5389,2025-02-14 14:25:18,visit,organic,mobile,control,0.0
9435,2025-02-14 14:29:26,session,organic,mobile,control,0.0
7870,2025-02-14 14:31:35,add_to_cart,referral,desktop,control,0.0
5264,2025-02-14 14:31:38,signup,organic,mobile,control,0.0
9645,2025-02-14 14:35:57,session,referral,desktop,control,0.0
5389,2025-02-14 14:38:27,signup,organic,mobile,control,0.0
5007,2025-02-14 14:39:56,visit,email,desktop,treatment,0.0
7236,2025-02-14 14:40:01,session,organic,desktop,control,0.0
7595,2025-02-14 14:43:23,visit,email,mobile,control,0.0
11196,2025-02-14 14:44:58,session,referral,desktop,control,0.0
8535,2025-02-14 14:48:56,visit,referral,desktop,treatment,0.0
3846,2025-02-14 14:49:17,session,social,desktop,treatment,0.0
1018,2025-02-14 14:52:20,signup,organic,mobile,control,0.0
11629,2025-02-14 14:56:02,signup,referral,mobile,treatment,0.0
3644,2025-02-14 14:58:26,visit,organic,mobile,control,0.0
5330,2025-02-14 15:02:11,visit,referral,desktop,treatment,0.0
651,2025-02-14 15:07:34,visit,social,desktop,treatment,0.0
10540,2025-02-14 15:08:31,signup,organic,mobile,treatment,0.0
2540,2025-02-14 15:17:42,signup,organic,mobile,treatment,0.0
453,2025-02-14 15:26:54,add_to_cart,paid_search,desktop,treatment,0.0
8810,2025-02-14 15:29:09,session,organic,desktop,treatment,0.0
3563,2025-02-14 15:32:23,session,organic,mobile,treatment,0.0
7878,2025-02-14 15:34:23,add_to_cart,organic,mobile,control,0.0
4355,2025-02-14 15:35:21,session,paid_search,desktop,treatment,0.0
9680,2025-02-14 15:36:11,session,email,mobile,treatment,0.0
1330,2025-02-14 15:42:29,session,paid_search,tablet,control,0.0
6190,2025-02-14 15:48:36,session,organic,mobile,treatment,0.0
8996,2025-02-14 15:51:18,visit,referral,desktop,treatment,0.0
3450,2025-02-14 15:51:56,visit,paid_search,mobile,control,0.0
4293,2025-02-14 15:55:48,visit,referral,mobile,treatment,0.0
3563,2025-02-14 15:56:56,session,organic,mobile,treatment,0.0
944,2025-02-14 16:05:43,session,social,mobile,control,0.0
3216,2025-02-14 16:08:01,session,email,desktop,treatment,0.0
8830,2025-02-14 16:11:33,session,referral,desktop,treatment,0.0
474,2025-02-14 16:13:02,session,social,mobile,control,0.0
4777,2025-02-14 16:21:12,session,referral,desktop,treatment,0.0
1799,2025-02-14 16:22:22,add_to_cart,paid_search,desktop,treatment,0.0
41,2025-02-14 16:24:26,session,paid_search,mobile,treatment,0.0
8996,2025-02-14 16:27:58,signup,referral,desktop,treatment,0.0
8810,2025-02-14 16:55:59,session,organic,desktop,treatment,0.0
10844,2025-02-14 16:56:35,visit,social,mobile,treatment,0.0
8369,2025-02-14 17:02:12,visit,referral,mobile,control,0.0
8369,2025-02-14 17:08:59,signup,referral,mobile,control,0.0
8307,2025-02-14 17:11:03,session,organic,mobile,treatment,0.0
3450,2025-02-14 17:16:06,signup,paid_search,mobile,control,0.0
4293,2025-02-14 17:26:41,signup,referral,mobile,treatment,0.0
8219,2025-02-14 17:28:24,visit,email,tablet,control,0.0
1031,2025-02-14 17:36:58,session,organic,desktop,treatment,0.0
6937,2025-02-14 17:38:27,add_to_cart,paid_search,desktop,control,0.0
8380,2025-02-14 17:54:44,visit,paid_search,tablet,control,0.0
11471,2025-02-14 17:54:45,visit,referral,tablet,control,0.0
8219,2025-02-14 18:05:05,signup,email,tablet,control,0.0
8380,2025-02-14 18:16:00,signup,paid_search,tablet,control,0.0
3597,2025-02-14 18:21:51,session,organic,desktop,treatment,0.0
185,2025-02-14 18:24:22,visit,organic,desktop,control,0.0
11035,2025-02-14 18:30:17,session,paid_search,desktop,control,0.0
8256,2025-02-14 18:34:37,session,referral,mobile,treatment,0.0
10743,2025-02-14 18:47:49,add_to_cart,referral,mobile,treatment,0.0
9184,2025-02-14 18:48:56,visit,social,desktop,control,0.0
8240,2025-02-14 18:52:37,session,organic,desktop,control,0.0
3638,2025-02-14 18:53:14,visit,email,desktop,control,0.0
2298,2025-02-14 19:01:45,visit,organic,tablet,control,0.0
11637,2025-02-14 19:09:43,session,organic,mobile,control,0.0
5775,2025-02-14 19:15:15,visit,organic,mobile,control,0.0
6533,2025-02-14 19:16:17,visit,paid_search,mobile,treatment,0.0
2664,2025-02-14 19:17:01,visit,referral,mobile,control,0.0
7563,2025-02-14 19:19:29,visit,email,mobile,control,0.0
11471,2025-02-14 19:23:15,signup,referral,tablet,control,0.0
185,2025-02-14 19:32:50,signup,organic,desktop,control,0.0
5604,2025-02-14 19:33:18,visit,referral,mobile,control,0.0
9895,2025-02-14 19:33:35,session,email,desktop,treatment,0.0
1309,2025-02-14 19:33:45,session,organic,desktop,control,0.0
5604,2025-02-14 19:43:15,signup,referral,mobile,control,0.0
1477,2025-02-14 19:45:21,visit,paid_search,desktop,control,0.0
5775,2025-02-14 19:46:37,signup,organic,mobile,control,0.0
1244,2025-02-14 19:46:53,visit,email,desktop,control,0.0
1330,2025-02-14 19:47:25,session,paid_search,tablet,control,0.0
6366,2025-02-14 19:48:53,visit,referral,mobile,control,0.0
5104,2025-02-14 19:52:49,add_to_cart,social,desktop,treatment,0.0
5193,2025-02-14 19:52:53,visit,social,mobile,control,0.0
3395,2025-02-14 19:56:12,session,email,mobile,control,0.0
2664,2025-02-14 20:02:59,signup,referral,mobile,control,0.0
11178,2025-02-14 20:08:23,add_to_cart,email,mobile,control,0.0
7958,2025-02-14 20:11:01,visit,paid_search,desktop,treatment,0.0
4415,2025-02-14 20:12:22,visit,paid_search,mobile,treatment,0.0
5604,2025-02-14 20:19:46,add_to_cart,referral,mobile,control,0.0
11635,2025-02-14 20:25:04,session,referral,mobile,control,0.0
6807,2025-02-14 20:27:09,add_to_cart,referral,desktop,treatment,0.0
9088,2025-02-14 20:27:38,visit,email,mobile,treatment,0.0
6533,2025-02-14 20:29:50,signup,paid_search,mobile,treatment,0.0
1908,2025-02-14 20:30:09,session,email,mobile,treatment,0.0
4714,2025-02-14 20:30:12,visit,organic,mobile,treatment,0.0
1244,2025-02-14 20:30:48,signup,email,desktop,control,0.0
11926,2025-02-14 20:32:25,visit,paid_search,mobile,treatment,0.0
6843,2025-02-14 20:34:02,visit,referral,mobile,control,0.0
5892,2025-02-14 20:34:15,session,organic,mobile,treatment,0.0
6596,2025-02-14 20:34:48,visit,email,desktop,treatment,0.0
9099,2025-02-14 20:35:52,session,email,tablet,treatment,0.0
405,2025-02-14 20:38:04,visit,organic,mobile,treatment,0.0
5232,2025-02-14 20:39:45,visit,referral,desktop,treatment,0.0
203,2025-02-14 20:45:15,add_to_cart,social,mobile,treatment,0.0
3638,2025-02-14 20:45:32,signup,email,desktop,control,0.0
7563,2025-02-14 20:47:02,signup,email,mobile,control,0.0
11765,2025-02-14 20:47:46,visit,organic,desktop,treatment,0.0
2664,2025-02-14 20:52:29,add_to_cart,referral,mobile,control,0.0
1802,2025-02-14 21:01:42,session,email,desktop,treatment,0.0
3251,2025-02-14 21:08:25,session,organic,mobile,treatment,0.0
572,2025-02-14 21:12:02,session,paid_search,desktop,treatment,0.0
6596,2025-02-14 21:20:13,signup,email,desktop,treatment,0.0
6843,2025-02-14 21:22:02,signup,referral,mobile,control,0.0
7203,2025-02-14 21:24:11,session,paid_search,desktop,control,0.0
11765,2025-02-14 21:45:06,signup,organic,desktop,treatment,0.0
10641,2025-02-14 21:48:06,visit,paid_search,desktop,treatment,0.0
9802,2025-02-14 21:54:28,add_to_cart,social,desktop,treatment,0.0
197,2025-02-14 21:56:04,session,email,mobile,treatment,0.0
9926,2025-02-14 21:56:08,session,referral,mobile,treatment,0.0
10978,2025-02-14 22:03:35,session,email,mobile,treatment,0.0
3662,2025-02-14 22:13:50,purchase,email,tablet,control,58.06
4387,2025-02-14 22:17:38,session,social,mobile,control,0.0
1431,2025-02-14 22:20:29,purchase,email,mobile,control,87.69
11770,2025-02-14 22:22:37,visit,social,mobile,control,0.0
6588,2025-02-14 22:23:34,visit,paid_search,mobile,control,0.0
405,2025-02-14 22:27:44,signup,organic,mobile,treatment,0.0
4714,2025-02-14 22:28:32,signup,organic,mobile,treatment,0.0
3990,2025-02-14 22:32:50,session,paid_search,mobile,treatment,0.0
1485,2025-02-14 22:32:56,session,organic,mobile,treatment,0.0
5498,2025-02-14 22:33:01,visit,referral,mobile,treatment,0.0
6710,2025-02-14 22:37:58,visit,organic,mobile,treatment,0.0
10105,2025-02-14 22:42:29,add_to_cart,social,mobile,control,0.0
5498,2025-02-14 22:49:30,signup,referral,mobile,treatment,0.0
6710,2025-02-14 22:52:26,signup,organic,mobile,treatment,0.0
2323,2025-02-14 22:55:28,session,organic,desktop,treatment,0.0
5775,2025-02-14 22:59:06,add_to_cart,organic,mobile,control,0.0
2156,2025-02-14 23:07:59,visit,referral,desktop,treatment,0.0
4573,2025-02-14 23:09:49,visit,paid_search,mobile,control,0.0
1356,2025-02-14 23:10:26,visit,paid_search,mobile,control,0.0
9582,2025-02-14 23:14:08,visit,organic,desktop,treatment,0.0
8734,2025-02-14 23:18:33,session,email,desktop,treatment,0.0
9382,2025-02-14 23:19:28,session,organic,desktop,control,0.0
1778,2025-02-14 23:28:51,session,referral,mobile,treatment,0.0
2642,2025-02-14 23:33:14,purchase,referral,tablet,treatment,35.6
4462,2025-02-14 23:35:20,session,social,desktop,treatment,0.0
4573,2025-02-14 23:35:21,signup,paid_search,mobile,control,0.0
10641,2025-02-14 23:37:30,signup,paid_search,desktop,treatment,0.0
7236,2025-02-14 23:48:03,session,organic,desktop,control,0.0
5000,2025-02-14 23:55:47,visit,referral,desktop,control,0.0
6943,2025-02-15 00:02:18,visit,social,mobile,control,0.0
10300,2025-02-15 00:03:59,session,paid_search,mobile,control,0.0
6360,2025-02-15 00:09:10,visit,referral,mobile,control,0.0
8517,2025-02-15 00:09:54,visit,social,desktop,control,0.0
6269,2025-02-15 00:14:59,session,organic,mobile,control,0.0
2350,2025-02-15 00:16:09,visit,organic,mobile,control,0.0
5000,2025-02-15 00:16:46,signup,referral,desktop,control,0.0
6537,2025-02-15 00:17:46,session,organic,mobile,treatment,0.0
4890,2025-02-15 00:25:13,session,organic,mobile,treatment,0.0
115,2025-02-15 00:33:43,visit,paid_search,mobile,control,0.0
2685,2025-02-15 00:34:03,visit,organic,mobile,control,0.0
10502,2025-02-15 00:35:28,session,organic,desktop,treatment,0.0
3012,2025-02-15 00:36:15,visit,social,tablet,control,0.0
6183,2025-02-15 00:38:00,session,referral,mobile,control,0.0
6955,2025-02-15 00:51:05,session,referral,mobile,treatment,0.0
11277,2025-02-15 00:58:19,add_to_cart,referral,mobile,treatment,0.0
9582,2025-02-15 00:59:58,signup,organic,desktop,treatment,0.0
1379,2025-02-15 01:01:33,visit,paid_search,desktop,treatment,0.0
2032,2025-02-15 01:03:02,session,paid_search,mobile,treatment,0.0
9174,2025-02-15 01:05:10,visit,referral,mobile,treatment,0.0
10540,2025-02-15 01:06:18,session,organic,mobile,treatment,0.0
622,2025-02-15 01:09:10,session,organic,desktop,control,0.0
2885,2025-02-15 01:13:14,session,paid_search,desktop,treatment,0.0
9257,2025-02-15 01:17:46,session,social,mobile,treatment,0.0
9722,2025-02-15 01:18:30,visit,organic,desktop,treatment,0.0
11627,2025-02-15 01:19:41,visit,paid_search,desktop,treatment,0.0
1353,2025-02-15 01:22:42,add_to_cart,referral,desktop,control,0.0
4293,2025-02-15 01:30:29,add_to_cart,referral,mobile,treatment,0.0
10055,2025-02-15 01:32:06,session,paid_search,desktop,control,0.0
8062,2025-02-15 01:32:24,visit,organic,mobile,treatment,0.0
10494,2025-02-15 01:34:43,visit,social,desktop,treatment,0.0
7928,2025-02-15 01:37:38,session,paid_search,mobile,control,0.0
2350,2025-02-15 01:47:49,signup,organic,mobile,control,0.0
8517,2025-02-15 01:50:24,signup,social,desktop,control,0.0
2597,2025-02-15 01:56:10,visit,social,desktop,control,0.0
7928,2025-02-15 01:57:11,session,paid_search,mobile,control,0.0
5515,2025-02-15 01:58:42,visit,organic,mobile,treatment,0.0
9722,2025-02-15 01:58:58,signup,organic,desktop,treatment,0.0
9174,2025-02-15 01:59:33,signup,referral,mobile,treatment,0.0
4173,2025-02-15 02:01:17,visit,referral,desktop,control,0.0
276,2025-02-15 02:03:16,purchase,email,mobile,treatment,28.35
9524,2025-02-15 02:04:39,visit,organic,mobile,treatment,0.0
3012,2025-02-15 02:07:17,signup,social,tablet,control,0.0
2597,2025-02-15 02:20:49,signup,social,desktop,control,0.0
230,2025-02-15 02:22:51,session,paid_search,desktop,control,0.0
11627,2025-02-15 02:30:12,signup,paid_search,desktop,treatment,0.0
7213,2025-02-15 02:35:48,visit,paid_search,mobile,treatment,0.0
10358,2025-02-15 02:37:42,visit,paid_search,mobile,control,0.0
10494,2025-02-15 02:37:59,signup,social,desktop,treatment,0.0
10119,2025-02-15 02:39:01,visit,referral,mobile,treatment,0.0
7866,2025-02-15 02:42:21,visit,organic,desktop,control,0.0
6754,2025-02-15 02:42:39,session,organic,desktop,treatment,0.0
7488,2025-02-15 02:44:47,visit,organic,mobile,treatment,0.0
4173,2025-02-15 02:50:01,signup,referral,desktop,control,0.0
8447,2025-02-15 02:55:57,session,social,tablet,control,0.0
7213,2025-02-15 02:58:37,signup,paid_search,mobile,treatment,0.0
876,2025-02-15 02:59:28,visit,paid_search,mobile,treatment,0.0
8121,2025-02-15 03:07:27,session,paid_search,desktop,treatment,0.0
8062,2025-02-15 03:07:30,signup,organic,mobile,treatment,0.0
6422,2025-02-15 03:20:35,session,organic,tablet,treatment,0.0
4196,2025-02-15 03:22:02,session,referral,desktop,treatment,0.0
10819,2025-02-15 03:23:40,visit,referral,desktop,treatment,0.0
10333,2025-02-15 03:24:17,visit,referral,tablet,treatment,0.0
4313,2025-02-15 03:25:14,session,social,desktop,treatment,0.0
1737,2025-02-15 03:35:27,visit,email,desktop,control,0.0
1737,2025-02-15 03:37:17,signup,email,desktop,control,0.0
2901,2025-02-15 03:43:16,visit,organic,mobile,control,0.0
10119,2025-02-15 03:49:28,signup,referral,mobile,treatment,0.0
9524,2025-02-15 03:50:58,signup,organic,mobile,treatment,0.0
1244,2025-02-15 03:52:08,add_to_cart,email,desktop,control,0.0
5515,2025-02-15 03:57:08,signup,organic,mobile,treatment,0.0
5352,2025-02-15 04:03:59,visit,paid_search,mobile,control,0.0
556,2025-02-15 04:05:04,visit,paid_search,desktop,treatment,0.0
420,2025-02-15 04:06:28,visit,social,mobile,control,0.0
10641,2025-02-15 04:11:38,session,paid_search,desktop,treatment,0.0
7866,2025-02-15 04:15:39,signup,organic,desktop,control,0.0
8219,2025-02-15 04:26:56,add_to_cart,email,tablet,control,0.0
7279,2025-02-15 04:29:05,visit,paid_search,tablet,treatment,0.0
11471,2025-02-15 04:30:54,add_to_cart,referral,tablet,control,0.0
420,2025-02-15 04:31:07,signup,social,mobile,control,0.0
3940,2025-02-15 04:33:08,visit,social,mobile,treatment,0.0
2901,2025-02-15 04:35:03,signup,organic,mobile,control,0.0
876,2025-02-15 04:35:37,signup,paid_search,mobile,treatment,0.0
9722,2025-02-15 04:46:03,add_to_cart,organic,desktop,treatment,0.0
10140,2025-02-15 04:47:59,visit,referral,desktop,treatment,0.0
7366,2025-02-15 04:56:14,session,organic,desktop,treatment,0.0
9626,2025-02-15 04:56:15,visit,social,desktop,treatment,0.0
3940,2025-02-15 04:56:27,signup,social,mobile,treatment,0.0
8270,2025-02-15 04:59:59,visit,paid_search,mobile,treatment,0.0
9415,2025-02-15 05:00:54,visit,organic,tablet,treatment,0.0
5377,2025-02-15 05:01:14,session,referral,desktop,treatment,0.0
4014,2025-02-15 05:03:37,session,organic,mobile,control,0.0
940,2025-02-15 05:05:25,visit,organic,tablet,control,0.0
10819,2025-02-15 05:07:19,signup,referral,desktop,treatment,0.0
10325,2025-02-15 05:08:48,visit,organic,desktop,treatment,0.0
2254,2025-02-15 05:10:12,visit,email,mobile,treatment,0.0
8447,2025-02-15 05:14:26,session,social,tablet,control,0.0
556,2025-02-15 05:15:57,signup,paid_search,desktop,treatment,0.0
5365,2025-02-15 05:20:52,session,social,desktop,treatment,0.0
1618,2025-02-15 05:24:38,visit,social,mobile,treatment,0.0
1241,2025-02-15 05:27:19,visit,social,desktop,treatment,0.0
183,2025-02-15 05:29:53,add_to_cart,email,mobile,treatment,0.0
6799,2025-02-15 05:34:18,session,social,mobile,control,0.0
10140,2025-02-15 05:35:39,signup,referral,desktop,treatment,0.0
11627,2025-02-15 05:45:43,add_to_cart,paid_search,desktop,treatment,0.0
1241,2025-02-15 05:47:10,signup,social,desktop,treatment,0.0
8805,2025-02-15 05:47:27,visit,social,mobile,control,0.0
9684,2025-02-15 05:53:56,session,email,mobile,treatment,0.0
10325,2025-02-15 05:54:48,signup,organic,desktop,treatment,0.0
2760,2025-02-15 05:55:28,session,organic,mobile,treatment,0.0
4885,2025-02-15 05:55:44,session,referral,mobile,treatment,0.0
2540,2025-02-15 05:55:53,add_to_cart,organic,mobile,treatment,0.0
